Spot ID	Substance	Confidence	Signal	Valid	Background	Mean
276	JE.j.34	0.750000	0.052339	0	0.912799	0.862051
277	SLEV.ja.50	0.975192	0.005072	0	0.913966	0.909042
281	WNV.2.w2.13	0.962954	-0.002907	0	0.924778	0.927633
282	YFV.1.ja.67	0.952063	-0.010604	0	0.916390	0.926712
283	JE.2.j.38	0.750000	0.008656	0	0.923740	0.915246
284	MVEV.JEVG.MV.ja.48	1.000000	-0.004624	0	0.923371	0.927906
285	WNV.1a.f.11	0.979672	-0.003571	0	0.924292	0.927798
286	TBV.f.58	0.863407	-0.004559	0	0.928644	0.933141
287	Deng.4.f3.18	0.863636	-0.004415	0	0.929821	0.934182
288	JEVG.MV.f.47	1.000000	0.081108	0	0.929412	0.849338
292	WNV.f.1	0.948664	0.088974	0	0.904000	0.818561
293	RioBrVG.0.ja.85	0.906319	-0.047330	0	0.868829	0.912510
294	UsutuV.j.55	0.863407	-0.042220	0	0.873430	0.912601
295	TBVG.f.76	1.000000	0.558615	0	0.898135	0.365196
296	f.87	1.000000	0.022434	0	0.906001	0.884411
297	Deng.1.f3.29	1.000000	-0.007077	0	0.911021	0.917870
298	Deng.3.f.32	1.000000	0.623020	0	0.905593	0.306274
302	JEVG.Nt.ja.53	0.894560	0.009947	0	0.923884	0.914122
303	PowVG.f.81	1.000000	0.314462	0	0.920800	0.613221
304	f.97	1.000000	0.028684	0	0.923594	0.895453
305	f.96	0.885715	-0.003630	0	0.924540	0.928105
306	f.95	0.939028	0.036492	0	0.921953	0.886215
307	f.94	0.887884	0.035440	0	0.919271	0.884665
308	Deng.2.w2.31	1.000000	-0.003536	0	0.923972	0.927443
309	JEVG.Ig.f.39	0.867273	0.001284	0	0.928944	0.927676
313	WNV.1b.f.10	0.861502	-0.064860	0	0.819165	0.875602
314	YFV.3.f.68-67	0.750000	0.157816	1	0.876683	0.729717
315	TBV.f.57	0.637884	0.103447	1	0.869579	0.774025
316	YFVG.ja.63-61	0.924454	0.009904	0	0.906223	0.896690
317	WNV.f.9	0.861502	0.004434	0	0.911452	0.907160
318	f.98	0.750000	-0.003444	0	0.913598	0.916940
319	f.92	1.000000	0.040123	0	0.913358	0.874430
323	YFVG.f2.62-61	0.863407	-0.001418	0	0.922927	0.924317
324	MosqFlav.3.f.71-70	0.885715	0.012428	0	0.922069	0.909896
325	Tyuleniy.f.83	0.962954	-0.002920	0	0.924381	0.927248
326	Meaban.ja.83	0.962954	-0.000067	0	0.923571	0.923637
327	Edge_Hill.YFVG.j.60	0.863636	-0.002819	0	0.926109	0.928882
328	NoVertHost.f.69	0.945364	0.002826	0	0.929367	0.926577
